hs6,hs4,group,name_kr,name_kr_hs4
380910,3809,52HS4(수집완료),"완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)","완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)"
380991,3809,52HS4(수집완료),"완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)","완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)"
380992,3809,52HS4(수집완료),"완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)","완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)"
380993,3809,52HS4(수집완료),"완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)","완성가공제, 염색 촉진용ㆍ염료 고착용 염색캐리어, 드레싱ㆍ매염제와 같은 그 밖의 물품과 조제품(섬유산업ㆍ제지산업ㆍ가죽산업 그 밖에 이와 유사한 산업에 사용하는 것으로서 따로 분류되지 않은 것으로 한정한다)"
381010,3810,사각지대(수집필요),"금속표면처리용 침지 조제품, 납땜용ㆍ땜질용ㆍ용접용 가루와 페이스트(paste)로서 금속과 그 밖의 재료로 조성한 것","금속표면처리용 침지 조제품, 납땜용ㆍ땜질용ㆍ용접용 융제와 그 밖의 보조 조제품, 납땜용ㆍ땜질용ㆍ용접용 가루와 페이스트(paste)로서 금속과 그 밖의 재료로 조성한 것, 용접용 전극ㆍ용접봉의 코어나 피복에 사용하는 조제품"
381090,3810,기존379(수집완료),기타,"금속표면처리용 침지 조제품, 납땜용ㆍ땜질용ㆍ용접용 융제와 그 밖의 보조 조제품, 납땜용ㆍ땜질용ㆍ용접용 가루와 페이스트(paste)로서 금속과 그 밖의 재료로 조성한 것, 용접용 전극ㆍ용접봉의 코어나 피복에 사용하는 조제품"
381111,3811,52HS4(수집완료),안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다],안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다]
381119,3811,52HS4(수집완료),안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다],안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다]
381121,3811,52HS4(수집완료),안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다],안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다]
381129,3811,52HS4(수집완료),안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다],안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다]
381190,3811,52HS4(수집완료),안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다],안티녹(anti-knock)제ㆍ산화억제제ㆍ검화억제제(gum inhibitor)ㆍ점도향상제ㆍ부식방지제와 그 밖의 조제 첨가제[광물유(가솔린을 포함한다)용이나 광물유와 동일한 목적에 사용하는 그 밖의 액체용으로 한정한다]
381210,3812,사각지대(수집필요),조제한 고무가황촉진제,"조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제"
381220,3812,사각지대(수집필요),"조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제","조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제"
381231,3812,사각지대(수집필요),"조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제","조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제"
381239,3812,기존379(수집완료),기타,"조제한 고무가황촉진제, 고무용ㆍ플라스틱용 복합가소제(따로 분류되지 않은 것으로 한정한다), 고무용ㆍ플라스틱용 산화방지 조제품과 그 밖의 복합안정제"
381300,3813,기존379(수집완료),"소화기용 조제품과 장전물, 장전된 소화탄","소화기용 조제품과 장전물, 장전된 소화탄"
381600,3816,기존379(수집완료),"내화시멘트ㆍ내화모르타르ㆍ내화콘크리트와 이와 유사한 혼합물[백운석 래밍믹스(ramming mix)를 포함하며, 제3801호의 물품은 제외한다]","내화시멘트ㆍ내화모르타르ㆍ내화콘크리트와 이와 유사한 혼합물[백운석 래밍믹스(ramming mix)를 포함하며, 제3801호의 물품은 제외한다]"
381700,3817,52HS4(수집완료),혼합알킬벤젠과 혼합알킬나프탈렌(제2707호ㆍ제2902호의 물품은 제외한다),혼합알킬벤젠과 혼합알킬나프탈렌(제2707호ㆍ제2902호의 물품은 제외한다)
382100,3821,52HS4(수집완료),미생물(바이러스와 이와 유사한 것을 포함한다)ㆍ식물ㆍ인간ㆍ동물 세포의 성장이나 보존을 위한 조제 배양제,미생물(바이러스와 이와 유사한 것을 포함한다)ㆍ식물ㆍ인간ㆍ동물 세포의 성장이나 보존을 위한 조제 배양제
382211,3822,52HS4(수집완료),말라리아용,"뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질"
382212,3822,52HS4(수집완료),지카(Zika)와 그 밖의 질병용[아에데스(Aedes)속 모기에 의해 전염되는 것으로 한정한다],"뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질"
382213,3822,52HS4(수집완료),"뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질","뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질"
382219,3822,52HS4(수집완료),기타,"뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질"
382290,3822,52HS4(수집완료),기타,"뒤편을 보강한 진단용ㆍ실험실용 시약과 뒷편을 보강하였거나 보강하지 않은 진단용ㆍ실험실용 조제시약(도구모음 형태로 된 것인지에 상관없으며, 제3006호의 물품은 제외한다), 인증 표준물질"
382311,3823,기존379(수집완료),"공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올","공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올"
382312,3823,사각지대(수집필요),"공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올","공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올"
382313,3823,사각지대(수집필요),"공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올","공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올"
382319,3823,기존379(수집완료),기타,"공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올"
382370,3823,기존379(수집완료),공업용 지방성 알코올,"공업용 모노카르복시 지방산, 유지를 정제할 때 생긴 애시드유(acid oil), 공업용 지방성 알코올"
382530,3825,사각지대(15개월 거래0),감염성 폐기물,"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382541,3825,사각지대(수집필요),"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물","따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382550,3825,사각지대(수집필요),"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물","따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382561,3825,기존379(수집완료),"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물","따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382569,3825,사각지대(수집필요),"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물","따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382590,3825,기존379(수집완료),기타,"따로 분류되지 않은 화학공업이나 연관공업에 따른 잔재물, 생활폐기물, 하수 찌꺼기, 이 류의 주 제6호의 그 밖의 폐기물"
382600,3826,기존379(수집완료),바이오디젤과 그 혼합물[석유나 역청유(瀝靑油)를 함유하지 않거나 중량기준으로 70 퍼센트 미만을 함유한 것으로 한정한다],바이오디젤과 그 혼합물[석유나 역청유(瀝靑油)를 함유하지 않거나 중량기준으로 70 퍼센트 미만을 함유한 것으로 한정한다]
382711,3827,사각지대(수집필요),염화불화탄소(CFCs)를 함유하는 것[수소염화불화탄소(HCFCs)ㆍ과불화탄소(PFCs)ㆍ수소불화탄소(HFCs)를 함유한 것인지에 상관없다],따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382713,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382714,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382731,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382732,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382739,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382740,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382751,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382761,3827,기존379(수집완료),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382762,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382763,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382764,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382765,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382768,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382769,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
382790,3827,사각지대(수집필요),따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물,따로 분류되지 않은 메탄ㆍ에탄ㆍ프로판의 할로겐화 유도체를 함유한 혼합물
390311,3903,기존379(수집완료),스티렌의 중합체[일차제품(primary form)으로 한정한다],스티렌의 중합체[일차제품(primary form)으로 한정한다]
390319,3903,사각지대(수집필요),스티렌의 중합체[일차제품(primary form)으로 한정한다],스티렌의 중합체[일차제품(primary form)으로 한정한다]
390320,3903,기존379(수집완료),스티렌의 중합체[일차제품(primary form)으로 한정한다],스티렌의 중합체[일차제품(primary form)으로 한정한다]
390330,3903,사각지대(수집필요),스티렌의 중합체[일차제품(primary form)으로 한정한다],스티렌의 중합체[일차제품(primary form)으로 한정한다]
390390,3903,사각지대(수집필요),기타,스티렌의 중합체[일차제품(primary form)으로 한정한다]
390410,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390421,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390422,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390430,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390440,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390450,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390461,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390469,3904,52HS4(수집완료),기타,염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390490,3904,52HS4(수집완료),염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다],염화비닐의 중합체나 그 밖의 할로겐화 올레핀의 중합체[일차제품(primary form)으로 한정한다]
390710,3907,기존379(수집완료),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390721,3907,사각지대(수집필요),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390729,3907,기존379(수집완료),기타,"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390730,3907,기존379(수집완료),에폭시수지,"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390740,3907,사각지대(수집필요),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390750,3907,사각지대(수집필요),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390761,3907,기존379(수집완료),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390769,3907,기존379(수집완료),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390770,3907,사각지대(수집필요),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390791,3907,사각지대(수집필요),"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]","폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390799,3907,기존379(수집완료),기타,"폴리아세탈수지ㆍ그 밖의 폴리에테르와 에폭시수지, 폴리카보네이트ㆍ알키드수지ㆍ폴리아릴에스테르와 그 밖의 폴리에스테르[일차제품(primary form)으로 한정한다]"
390810,3908,기존379(수집완료),"폴리아미드-6, -11, -12, -6,6, -6,9, -6,10 또는 -6,12",폴리아미드[일차제품(primary form)으로 한정한다]
390890,3908,사각지대(수집필요),폴리아미드[일차제품(primary form)으로 한정한다],폴리아미드[일차제품(primary form)으로 한정한다]
390910,3909,사각지대(수집필요),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
390920,3909,사각지대(수집필요),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
390931,3909,기존379(수집완료),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
390939,3909,사각지대(수집필요),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
390940,3909,사각지대(수집필요),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
390950,3909,사각지대(수집필요),아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다],아미노수지ㆍ페놀수지ㆍ폴리우레탄[일차제품(primary form)으로 한정한다]
391000,3910,기존379(수집완료),실리콘수지[일차제품(primary form)으로 한정한다],실리콘수지[일차제품(primary form)으로 한정한다]
391211,3912,기존379(수집완료),셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다],셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391212,3912,사각지대(수집필요),셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다],셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391220,3912,사각지대(수집필요),셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다],셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391231,3912,기존379(수집완료),카르복시메틸셀룰로오스와 그 염,셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391239,3912,사각지대(수집필요),기타,셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391290,3912,사각지대(수집필요),셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다],셀룰로오스와 그 화학적 유도체[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]
391310,3913,기존379(수집완료),알긴산과 그 염ㆍ에스테르,"천연중합체(예: 알긴산)와 변성한 천연중합체(예: 경화 단백질, 천연고무의 화학적 유도체)[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]"
391390,3913,기존379(수집완료),기타,"천연중합체(예: 알긴산)와 변성한 천연중합체(예: 경화 단백질, 천연고무의 화학적 유도체)[일차제품(primary form)으로서 따로 분류되지 않은 것으로 한정한다]"
391610,3916,기존379(수집완료),"플라스틱의 모노필라멘트(횡단면의 치수가 1밀리미터를 초과하는 것으로 한정한다)ㆍ막대(rod, stick)ㆍ형재(形材)(표면 가공을 한 것인지에 상관없으며 그 밖의 가공한 것은 제외한다)","플라스틱의 모노필라멘트(횡단면의 치수가 1밀리미터를 초과하는 것으로 한정한다)ㆍ막대(rod, stick)ㆍ형재(形材)(표면 가공을 한 것인지에 상관없으며 그 밖의 가공한 것은 제외한다)"
